 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
27,5th_Hex_I.tif (RGB),0.000179581,0.092771571,0.040846744,0.00559773,16.37660041,0.262203988,0.040900769,0.996984567,0.032422262,15.32151008,0.006313353,7.297019812,0.137042248,0.834464043
28,5th_Hex_I.tif (RGB),0.000242945,0.073078477,0.028534913,0.010840293,43.57955997,0.57166071,0.030028298,1.091009128,0.12482571,30.25643716,0.012111088,2.632300951,0.379895771,0.885106383
29,5th_Hex_I.tif (RGB),0.000492605,0.119233844,0.037753121,0.016613322,156.4357373,0.435421614,0.042720082,2.066919225,0.314495945,145.3048465,0.018510189,2.272460746,0.440051606,0.792018779
30,5th_Hex_I.tif (RGB),0.000536114,0.11183158,0.047005026,0.014521873,168.7220309,0.538688557,0.046641252,1.472511082,0.329626334,169.9920202,0.015291464,3.236843207,0.308942984,0.911166253
31,5th_Hex_I.tif (RGB),0.000216081,0.066417917,0.025202077,0.010916656,4.533130131,0.615538492,0.027018552,2.348992908,0.583600722,16.26020471,0.011619839,2.308589373,0.43316495,0.893719807
32,5th_Hex_I.tif (RGB),0.000277693,0.068339665,0.026006804,0.013595268,149.4728032,0.747186167,0.027895919,2.378172944,0.590085175,148.4652081,0.015553661,1.912930486,0.522758149,0.940652819
33,5th_Hex_I.tif (RGB),0.000205277,0.112007688,0.054494433,0.004796202,28.04679047,0.205614461,0.051018582,0.413924216,0.62899189,28.46516214,0.00589536,11.36199801,0.088012689,0.788558609
34,5th_Hex_I.tif (RGB),0.000049056,0.026855622,0.008590478,0.007270867,97.00510543,0.854737679,0.009296895,0.446886849,0.651147102,125.5376778,0.0077815,1.181493005,0.846386729,0.905660377
35,5th_Hex_I.tif (RGB),0.000420773,0.093852313,0.034264848,0.015635415,73.55613873,0.600299551,0.037748698,2.689967034,1.492504811,76.75948009,0.018815546,2.19148947,0.456310657,0.882424985
36,5th_Hex_I.tif (RGB),0.000143664,0.053263586,0.016508532,0.011080284,60.65979858,0.636353295,0.019287537,0.076732688,1.641106846,78.69006753,0.013505306,1.489901511,0.671185305,0.804578904
37,5th_Hex_I.tif (RGB),0.00076913,0.137597142,0.048352477,0.02025309,122.5905643,0.510494351,0.054306617,1.585989,1.906969398,121.1593045,0.025921592,2.387412303,0.418863553,0.8389871
38,5th_Hex_I.tif (RGB),0.000500197,0.091057744,0.026840525,0.023727971,167.7702285,0.758084437,0.029099871,1.560591561,1.954522049,164.9315118,0.02446475,1.131176588,0.88403527,0.91481976
39,5th_Hex_I.tif (RGB),0.000043508,0.045413663,0.019484205,0.002843137,85.70213968,0.265098453,0.020647548,1.436846593,2.029093253,83.99099404,0.003242226,6.853065522,0.145920099,0.825484765
40,5th_Hex_I.tif (RGB),0.000182793,0.059322876,0.024489431,0.009503638,143.4777221,0.652715507,0.024751117,0.739227582,2.28252727,143.8806592,0.010181845,2.576848086,0.388070995,0.912536443
41,5th_Hex_I.tif (RGB),0.000449097,0.112771888,0.048034684,0.011904075,119.7149755,0.443760486,0.047371158,2.31873213,2.380874799,122.4210648,0.012061739,4.035146406,0.247822483,0.900204858
42,5th_Hex_I.tif (RGB),0.000192137,0.057138896,0.019753125,0.012384667,40.39581831,0.739530684,0.021943323,2.280906157,2.463551568,52.00126756,0.014202509,1.594966151,0.626972553,0.899521531
43,5th_Hex_I.tif (RGB),0.000194473,0.056429006,0.021910804,0.011300826,94.69179205,0.767473561,0.021513283,0.999146052,2.913680644,78.40782459,0.011347792,1.938867534,0.515764993,0.954154728
44,5th_Hex_I.tif (RGB),0.000249077,0.066865575,0.026278387,0.012068258,93.25958538,0.700064188,0.026078152,1.265548974,2.945022164,95.94686305,0.012428534,2.177479736,0.459246524,0.940463065
