 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000028908,0.020556596,0.007413880,0.004964596,50.106745730,0.859660182,0.007793342,0.008645937,0.017291874,33.690067526,0.005320935,1.493350233,0.669635279,0.900000000
2,0.000065408,0.042171438,0.019772737,0.004211875,99.684664860,0.462173684,0.019005396,0.007565195,0.008105566,104.826479970,0.004622591,4.694521074,0.213014274,0.897795591
3,0.000199145,0.082303190,0.038562144,0.006575329,141.864226045,0.369440970,0.036542031,0.007024824,0.016211132,141.604835497,0.007793116,5.864671492,0.170512534,0.828172435
4,0.000067452,0.032073907,0.011910943,0.007210412,59.467012926,0.823952667,0.012603510,0.011888163,0.019993729,59.036243468,0.007999189,1.651908666,0.605360345,0.925851703
5,0.000005256,0.011517311,0.004388641,0.001524884,83.917485065,0.497925451,0.004981975,0.034583747,0.011347792,77.471192291,0.001621113,2.878016450,0.347461530,0.800000000
6,0.000009636,0.020742022,0.009011792,0.001361435,167.503907856,0.281452931,0.009575399,0.017291874,0.016211132,163.610459666,0.002081066,6.619330659,0.151072677,0.647058824
7,0.000024820,0.018580538,0.006348947,0.004977502,61.276996085,0.903433900,0.007045577,0.011888163,0.011347792,57.528807709,0.005403711,1.275528708,0.783988627,0.923913043
8,0.000134028,0.046200360,0.017089906,0.009985442,16.078905669,0.789070805,0.018116539,0.007024824,0.015670761,17.354024636,0.010740924,1.711482260,0.584288849,0.932926829
9,0.000004380,0.010884227,0.004084118,0.001365486,153.961545464,0.464611646,0.005097850,0.009726679,0.016211132,147.994616792,0.002133058,2.990962664,0.334340516,0.625000000
10,0.000042340,0.036473681,0.009707377,0.005553418,8.516784089,0.399947344,0.012083064,0.014590018,0.024857068,169.695153531,0.008331857,1.748000516,0.572082211,0.594262295
11,0.000021608,0.017183254,0.006310481,0.004359770,169.612100899,0.919633821,0.006684021,0.009726679,0.010807421,165.963756532,0.004322968,1.447434349,0.690877621,0.913580247
12,0.000003212,0.008406201,0.003774699,0.001083440,142.627559352,0.571198664,0.004220433,0.016211132,0.021074471,140.194428908,0.001528400,3.483995545,0.287026773,0.709677419
13,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,0.019993729,0.023776326,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
14,0.000003212,0.007642001,0.003457639,0.001182789,135.000000000,0.691150384,0.003821000,0.021074471,0.024857068,135.000000000,0.001528400,2.923292496,0.342080035,0.733333333
15,0.000000584,0.002609142,0.001219487,0.000609743,90.000000000,1.000000000,0.001208306,0.034583747,0.039447087,116.565051177,0.000540371,2.000000000,0.500000000,1.000000000
16,0.000002628,0.006746685,0.002964915,0.001128560,114.699352677,0.725530551,0.003150878,0.035664490,0.042689313,120.963756532,0.001450790,2.627167479,0.380638086,0.782608696
17,0.000111836,0.050261097,0.021337440,0.006673455,108.066510180,0.556325372,0.020872597,0.004322968,0.008105566,111.250505507,0.006917952,3.197360255,0.312758000,0.894859813
18,0.000050516,0.025774880,0.008201353,0.007842506,162.340317513,0.955535442,0.008729962,0.011888163,0.004863339,111.801409486,0.007977286,1.045756626,0.956245435,0.932614555
19,0.000017228,0.015785970,0.005678618,0.003862812,159.871493833,0.868767387,0.006324881,0.020534100,0.010807421,160.016893478,0.004322968,1.470073601,0.680238050,0.867647059
20,0.000014892,0.015785970,0.005532900,0.003426981,150.327406689,0.750968420,0.005845007,0.018372616,0.014590018,146.309932474,0.004018273,1.614511608,0.619382354,0.816000000
21,0.000450849,0.103841226,0.029172224,0.019677595,132.140769157,0.525414071,0.031900205,0.015130389,0.014049647,128.811384037,0.024092435,1.482509586,0.674531895,0.805425143
22,0.000216373,0.057477935,0.021095946,0.013059107,126.743270129,0.823019080,0.021315566,0.016751503,0.014049647,120.465544919,0.013355913,1.615420333,0.619033932,0.943348186
