 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000134612,0.053896671,0.015788296,0.010855752,10.498001431,0.582332538,0.019817699,0.012428534,0.014590018,168.996459148,0.012898985,1.454371451,0.687582254,0.793459552
2,0.000015476,0.023111428,0.010393312,0.001895903,136.927993647,0.364096345,0.011087487,0.018372616,0.020534100,136.974934011,0.002778751,5.481984736,0.182415685,0.675159236
3,0.000000876,0.003689884,0.001829230,0.000609743,90.000000000,0.808518127,0.001708803,0.029720408,0.032962634,108.434948823,0.000540371,3.000000000,0.333333333,1.000000000
4,0.000056356,0.038187508,0.015788557,0.004544741,147.279436365,0.485633566,0.016967995,0.021614842,0.014590018,142.765166018,0.005323733,3.474027753,0.287850320,0.848351648
5,0.000023360,0.024639828,0.011336857,0.002623564,40.304836408,0.483513549,0.011564446,0.012968905,0.019993729,37.405356631,0.003056800,4.321166960,0.231418968,0.816326531
6,0.000145708,0.091690831,0.043638388,0.004251343,158.423710325,0.217792413,0.041153433,0.008645937,0.014590018,156.801409486,0.005393664,10.264612844,0.097422086,0.745889387
7,0.000006424,0.011517311,0.005031989,0.001625464,72.089870514,0.608575551,0.005322038,0.013509276,0.020534100,66.037511025,0.002051727,3.095725243,0.323026083,0.830188679
8,0.000091688,0.053241091,0.024029808,0.004858180,173.235357823,0.406471191,0.023330016,0.017291874,0.018372616,166.607502246,0.005793171,4.946257000,0.202173078,0.798982188
