 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000114464,0.040665534,0.013565512,0.010743460,117.451899773,0.869815469,0.014091153,0.017291874,0.015130389,147.528807709,0.011110125,1.262676274,0.791968631,0.943441637
2,0.000207613,0.054791987,0.019398897,0.013626579,59.651406336,0.869019483,0.019483355,0.016211132,0.029180037,56.309932474,0.013803557,1.423607331,0.702440890,0.949265688
3,0.000251705,0.130095579,0.051422433,0.006232308,12.730272799,0.186885759,0.057675592,0.015670761,0.026478182,12.994616792,0.009812790,8.250945195,0.121198236,0.581646424
