 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000063072,0.043853450,0.020059316,0.004003427,118.653255174,0.412135698,0.019332903,0.013509276,0.009186308,116.565051177,0.004561583,5.010536118,0.199579442,0.822857143
2,0.000497861,0.096646883,0.032385813,0.019573291,142.753329796,0.669796222,0.035586624,0.023235955,0.009186308,138.077455399,0.021805915,1.654592162,0.604378543,0.900686741
3,0.000028032,0.021004254,0.007331408,0.004868309,48.252499614,0.798455518,0.008248406,0.025937811,0.034583747,58.392497754,0.005190984,1.505945625,0.664034600,0.860986547
4,0.000123516,0.044147496,0.014735344,0.010672701,5.227968509,0.796383452,0.015754388,0.007024824,0.016211132,30.963756532,0.010267050,1.380657463,0.724292612,0.933774834
5,0.000122640,0.059879156,0.027292596,0.005721353,156.557989647,0.429825295,0.026610188,0.006484453,0.013509276,156.037511025,0.006215987,4.770304747,0.209630213,0.888888889
6,0.000153008,0.048253225,0.017435676,0.011173436,153.276101616,0.825795709,0.018633009,0.007024824,0.017291874,163.141601232,0.011252268,1.560457837,0.640837565,0.934046346
