 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000051100,0.026222539,0.008490605,0.007662909,133.263671452,0.933861781,0.008993567,0.011888163,0.024316697,122.735226272,0.008024101,1.108013348,0.902516203,0.921052632
2,0.000075336,0.033023533,0.010893724,0.008805167,100.184624823,0.868093791,0.011399140,0.012968905,0.008645937,121.429565615,0.008645937,1.237196671,0.808278929,0.924731183
3,0.000012556,0.013045711,0.004520747,0.003536328,60.120572688,0.927100785,0.005097850,0.026478182,0.020534100,57.994616792,0.003782597,1.278373530,0.782243982,0.895833333
4,0.000159140,0.076352519,0.035389576,0.005725526,19.940495236,0.343039220,0.034367769,0.005944082,0.030801150,16.440379522,0.006337973,6.181017113,0.161785671,0.869218501
