 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000000584,0.002609142,0.001219487,0.000609743,90.000000000,1.000000000,0.001208306,0.035124118,0.032422263,116.565051177,0.000540371,2.000000000,0.500000000,1.000000000
2,0.000485305,0.139668646,0.064977384,0.009509618,86.710768304,0.312627511,0.063453921,0.027558924,0.071328979,85.114797432,0.010376694,6.832806984,0.146352736,0.909688013
3,0.000084972,0.034104275,0.011096722,0.009749729,8.526589366,0.918056385,0.011863575,0.022155213,0.024316697,30.068582822,0.009726679,1.138156949,0.878613446,0.946341463
4,0.001182312,0.182255928,0.077519045,0.019419303,80.755095572,0.447278960,0.077476848,0.033503005,0.104291613,79.552182451,0.021231966,3.991855212,0.250510088,0.867487949
5,0.000369381,0.085500424,0.028527339,0.016486313,178.844861199,0.634962391,0.031327543,0.020534100,0.041608571,165.004920871,0.017832245,1.730364995,0.577912754,0.911383285
6,0.000348357,0.081516494,0.029500930,0.015034847,106.658405063,0.658784659,0.032922747,0.016751503,0.036204861,113.198590514,0.016862625,1.962170330,0.509639752,0.893967778
7,0.000490853,0.162051547,0.071140536,0.008785062,56.321413530,0.234885044,0.073587745,0.014049647,0.104831984,56.076549734,0.012223278,8.097897622,0.123488842,0.685702631
8,0.000064240,0.032892417,0.013121517,0.006233513,109.901072167,0.746148239,0.013541660,0.015670761,0.020534100,118.610459666,0.006767609,2.104995456,0.475060408,0.926315789
