 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000046720,0.026407965,0.009542098,0.006234051,179.084185370,0.841868274,0.009963950,0.011888163,0.012428534,167.471192291,0.006484453,1.530641542,0.653320828,0.916905444
2,0.000014600,0.014890653,0.005425328,0.003426401,85.064194705,0.827439996,0.005819974,0.026478182,0.023235955,68.198590514,0.003782597,1.583389618,0.631556497,0.854700855
3,0.000052268,0.030862049,0.012857661,0.005175894,66.446320728,0.689600450,0.012810328,0.012968905,0.043770055,62.354024636,0.005629231,2.484143183,0.402553285,0.899497487
4,0.000019564,0.017183254,0.006322999,0.003939544,110.511442738,0.832641433,0.006835213,0.049714137,0.017832245,108.434948823,0.004322968,1.605007663,0.623049985,0.881578947
5,0.000111252,0.041298618,0.013134908,0.010784306,139.075137977,0.819686827,0.014600022,0.044850797,0.025937811,141.009005957,0.011766725,1.217965105,0.821041585,0.911483254
6,0.001003607,0.229025744,0.045787799,0.027907699,81.013455612,0.240439017,0.055511127,0.036745232,0.084838255,48.551733355,0.041736233,1.640686994,0.609500778,0.588527397
7,0.000430993,0.081199952,0.025287510,0.021700741,4.286497832,0.821426731,0.027691051,0.079974916,0.054037105,17.020525612,0.021898604,1.165283237,0.858160461,0.932112409
8,0.000091104,0.039453676,0.015333654,0.007564900,154.381929129,0.735484743,0.016039101,0.111856808,0.050254508,147.380756929,0.007981402,2.026947233,0.493352754,0.924444444
9,0.000177537,0.053765555,0.017178558,0.013158644,106.528260123,0.771772549,0.019483355,0.041608571,0.050254508,123.690067526,0.013895177,1.305496105,0.765992328,0.921910538
10,0.000064824,0.030228965,0.010072383,0.008194359,115.799535542,0.891457081,0.010941680,0.086999740,0.097266790,110.224859431,0.008645937,1.229184949,0.813547221,0.919254658
11,0.000012264,0.012729169,0.004464181,0.003497855,117.385726606,0.951137243,0.004833226,0.021074471,0.012428534,116.565051177,0.003782597,1.276262592,0.783537813,0.893617021
12,0.000034164,0.021637338,0.007525286,0.005780390,179.005332839,0.917006084,0.007867921,0.012968905,0.020534100,15.945395901,0.005944082,1.301864873,0.768128875,0.914062500
13,0.000040296,0.023929938,0.008249379,0.006219451,132.401741303,0.884280292,0.008544017,0.016211132,0.011347792,124.695153531,0.006877801,1.326383759,0.753929617,0.899022801
