 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000157388,0.057455440,0.021014304,0.009536039,163.832081439,0.599129190,0.023591390,0.007024824,0.005403711,159.904768808,0.010278404,2.203672086,0.453788023,0.883606557
2,0.000089060,0.066910568,0.030946617,0.003664215,141.422511660,0.249979513,0.031234195,0.017291874,0.014590018,142.733598099,0.005225108,8.445633605,0.118404379,0.686164229
3,0.000061612,0.031309707,0.010801089,0.007262885,90.844872019,0.789802429,0.011665008,0.014049647,0.019993729,76.607502246,0.007565195,1.487162413,0.672421513,0.917391304
4,0.000345437,0.161676836,0.072902747,0.006033025,82.079214775,0.166066931,0.075350282,0.007565195,0.084297884,81.753679186,0.008333357,12.083945975,0.082754425,0.718275653
5,0.000376681,0.110782655,0.054318494,0.008829503,88.681351374,0.385691609,0.050300970,0.012428534,0.058900445,87.537183324,0.008578605,6.151931020,0.162550587,0.942982456
6,0.000155052,0.050469019,0.018503528,0.010669259,153.125433099,0.764960155,0.019817699,0.011888163,0.011888163,154.133643206,0.011122722,1.734284273,0.576606739,0.922675934
7,0.000150672,0.064147814,0.020533918,0.009342695,21.025625832,0.460129411,0.021809847,0.017291874,0.023776326,48.012787504,0.011098556,2.197858224,0.454988401,0.736091298
8,0.000075044,0.046440096,0.021400426,0.004464830,8.333136644,0.437261171,0.020879591,0.011888163,0.013509276,10.437475351,0.004944996,4.793110717,0.208632777,0.875638842
9,0.000393617,0.113468603,0.053282811,0.009405828,98.973164870,0.384178002,0.049705326,0.007024824,0.023235955,101.920738540,0.009791111,5.664871901,0.176526498,0.887718143
10,0.000142204,0.047018871,0.015591417,0.011612819,83.604004721,0.808311194,0.016256100,0.010807421,0.022155213,68.552263673,0.012349433,1.342604052,0.744821229,0.931166348
11,0.000014600,0.017630912,0.007509890,0.002475316,117.256700222,0.590220760,0.007978483,0.010807421,0.012428534,118.300755766,0.003076620,3.033911142,0.329607544,0.826446281
12,0.000059568,0.075063855,0.031791347,0.002385698,13.073025565,0.132850273,0.034346521,0.011347792,0.022695584,12.724355685,0.003697944,13.325804208,0.075042375,0.571428571
13,0.000871331,0.222876470,0.095516511,0.011614878,9.926040723,0.220426800,0.094639013,0.014590018,0.028639666,10.860814622,0.020354643,8.223634779,0.121600731,0.663701068
14,0.000270393,0.078776236,0.029872529,0.011524797,0.862644981,0.547538367,0.032005298,0.016751503,0.013509276,168.310630825,0.013177379,2.592022217,0.385799162,0.848373798
15,0.000018688,0.032182527,0.014560366,0.001634188,176.205872116,0.226742903,0.015216987,0.015130389,0.014049647,173.884496434,0.002041574,8.909849401,0.112235343,0.727272727
16,0.000288497,0.088023442,0.034453302,0.010661550,23.710688057,0.467901313,0.034689128,0.014049647,0.034583747,18.152705887,0.014355978,3.231547129,0.309449301,0.800000000
17,0.000686202,0.169124092,0.065150542,0.013410473,19.534177333,0.301474735,0.070242002,0.016211132,0.043770055,17.459202636,0.019208940,4.858183654,0.205838246,0.736215539
18,0.000141912,0.048492961,0.015813063,0.011426535,31.871072146,0.758355579,0.018372616,0.016211132,0.032962634,28.072486936,0.012227201,1.383889609,0.722600989,0.887671233
