 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000124392,0.086111012,0.039556626,0.004003913,84.277526488,0.210807581,0.040165966,0.031341521,0.051875621,84.596208640,0.005056208,9.879491781,0.101219782,0.765498652
2,0.000117092,0.052947045,0.023257417,0.006410282,65.643628738,0.524873848,0.022391193,0.025937811,0.040527829,70.253163395,0.007188498,3.628142343,0.275623144,0.845100105
3,0.000201481,0.061615478,0.020011086,0.012819548,27.906821843,0.666904220,0.021574276,0.013509276,0.037285603,22.067899562,0.014261299,1.560982254,0.640622273,0.869565217
4,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,0.019993729,0.030260779,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
5,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,0.011347792,0.044310426,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
6,0.000042340,0.051418645,0.024345294,0.002214355,24.145014819,0.201242992,0.023442390,0.007024824,0.039987458,25.974393962,0.002956886,10.994305093,0.090956181,0.707317073
7,0.000103076,0.075873047,0.034247510,0.003832128,58.117278814,0.225005777,0.034940745,0.022695584,0.055117847,58.276397042,0.005013596,8.936943742,0.111895076,0.743940991
8,0.000109500,0.062596918,0.029075593,0.004795092,168.277507471,0.351171596,0.028440155,0.012968905,0.017832245,165.699722551,0.005479739,6.063614999,0.164918122,0.867052023
9,0.000277693,0.091767637,0.038561816,0.009168902,153.063629759,0.414376806,0.040843616,0.029720408,0.037285603,154.112973734,0.010402129,4.205718110,0.237771523,0.869684499
10,0.000396245,0.088208868,0.036518050,0.013815498,49.755146369,0.639954891,0.036713431,0.014590018,0.061602300,47.385944030,0.014165783,2.643267001,0.378319708,0.923757658
11,0.000032996,0.022270422,0.008478619,0.004955045,142.890349722,0.836017872,0.009202187,0.038366345,0.012968905,139.763641691,0.005800416,1.711108375,0.584416519,0.907630522
12,0.002112626,0.381382427,0.065027360,0.041365348,75.959719179,0.182520310,0.088627442,0.062142671,0.097807161,74.438489675,0.057544428,1.572024950,0.636122219,0.647398327
13,0.000044384,0.027434397,0.008988323,0.006287228,148.521145871,0.741048750,0.010252820,0.049173766,0.017291874,161.565051177,0.007192785,1.429616129,0.699488471,0.839779006
14,0.000118552,0.077564377,0.017022183,0.008867579,85.321744139,0.247625536,0.023874373,0.047012282,0.021074471,95.194428908,0.012968905,1.919597617,0.520942510,0.573041637
15,0.000003796,0.006746685,0.002573323,0.001878206,45.000201818,1.000000000,0.003056800,0.041608571,0.038366345,45.000000000,0.002161484,1.370096009,0.729875858,0.928571429
16,0.000098404,0.057138897,0.018281540,0.006853484,73.849898487,0.378756596,0.020505640,0.031341521,0.059440816,71.565051177,0.009061486,2.667481213,0.374885489,0.727861771
17,0.000003504,0.006430143,0.002390853,0.001866047,122.066821603,1.000000000,0.002701855,0.063763784,0.056198590,126.869897646,0.002161484,1.281239413,0.780494254,0.857142857
18,0.000711022,0.115064491,0.038702907,0.023391046,33.275149005,0.674854800,0.040329206,0.091863079,0.110235695,35.180699361,0.024016718,1.654603484,0.604374407,0.878110350
19,0.000023068,0.026670197,0.007790358,0.003770196,169.616754085,0.407538531,0.009328251,0.029180037,0.090782337,169.992020199,0.005477141,2.066300334,0.483956753,0.593984962
20,0.000171989,0.056397193,0.023155675,0.009456973,123.563199930,0.679507615,0.022798280,0.016751503,0.021074471,121.429565615,0.009880391,2.448529341,0.408408420,0.918160561
21,0.000139868,0.065839144,0.031084679,0.005729060,171.203144307,0.405472284,0.028721115,0.018372616,0.008105566,168.055822812,0.006571757,5.425789933,0.184304961,0.850799290
22,0.000088768,0.052870239,0.022465145,0.005031050,167.073458092,0.399066297,0.023757897,0.022155213,0.024857068,162.801458780,0.006294903,4.465299655,0.223949136,0.828337875
23,0.000033288,0.035130707,0.016053351,0.002640179,60.882891560,0.338941759,0.015707983,0.036745232,0.036204861,63.434948823,0.003200362,6.080401570,0.164462822,0.778156997
24,0.000184545,0.081788044,0.040021084,0.005871141,92.530622421,0.346682126,0.036887994,0.017832245,0.009726679,95.042451069,0.006084470,6.816576924,0.146701198,0.906743185
25,0.000047888,0.063284312,0.024306917,0.002508466,177.053374707,0.150260814,0.029185040,0.018372616,0.018912987,178.939088310,0.003659421,9.689952546,0.103199680,0.571428571
26,0.000007300,0.013045711,0.005131646,0.001811247,115.651949533,0.539012084,0.006041532,0.037285603,0.011347792,116.565051177,0.002392711,2.833211667,0.352956333,0.793650794
27,0.000027740,0.023427970,0.010562334,0.003343936,135.330773243,0.635109041,0.010726059,0.041068200,0.018372616,130.914383220,0.003821000,3.158652787,0.316590669,0.840707965
28,0.000189801,0.065074944,0.023788347,0.010158822,84.848639464,0.563222198,0.025119990,0.021074471,0.044310426,71.175289982,0.010807421,2.341644253,0.427050351,0.883752549
29,0.000444133,0.115860505,0.051337910,0.011015020,71.917585966,0.415769278,0.050068229,0.026478182,0.053496734,71.760599153,0.011959557,4.660718545,0.214559191,0.905626675
30,0.000283533,0.071418963,0.026417817,0.013665218,44.917294895,0.698531780,0.026980700,0.019453358,0.030801150,32.735226272,0.013882017,1.933215867,0.517272808,0.917335853
31,0.000238273,0.059354692,0.020400311,0.014871255,74.363690694,0.849912209,0.021267566,0.027018553,0.038906716,62.783888443,0.014907936,1.371794844,0.728971978,0.956063269
32,0.000089644,0.062171756,0.027487880,0.004152326,156.095231389,0.291437965,0.028042082,0.029720408,0.018912987,154.916405994,0.005185365,6.619875792,0.151060236,0.821954485
33,0.000025696,0.022216112,0.009582862,0.003414143,57.642662469,0.654245241,0.009666451,0.018372616,0.042148942,63.434948823,0.003892377,2.806813577,0.356275888,0.850241546
