 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000040880,0.033864539,0.014720897,0.003535803,145.391551359,0.447952238,0.015892789,0.023776326,0.010267050,144.688786560,0.004326367,4.163382091,0.240189341,0.830860534
2,0.000049932,0.030730933,0.012576567,0.005055083,179.725198696,0.664413789,0.013147795,0.014049647,0.012428534,9.462322208,0.005403711,2.487905144,0.401944585,0.897637795
3,0.000018980,0.033733423,0.015213154,0.001588504,117.446425749,0.209597715,0.015754388,0.020534100,0.013509276,120.963756532,0.002343716,9.577031594,0.104416488,0.596330275
4,0.000059860,0.030097849,0.011138107,0.006842846,21.291096641,0.830380158,0.011851262,0.012968905,0.011888163,24.227745318,0.007565195,1.627701063,0.614363425,0.929705215
5,0.000143664,0.046702328,0.015229093,0.012011171,84.829615481,0.827717336,0.016039101,0.019993729,0.027018553,57.380756929,0.012695555,1.267910740,0.788699053,0.932701422
6,0.000109500,0.041484044,0.015037811,0.009271306,49.475928052,0.799582190,0.016211132,0.030260779,0.028639666,53.130102354,0.010637754,1.621973228,0.616532987,0.931677019
7,0.000002336,0.005665943,0.002401216,0.001238662,35.354976890,0.914407274,0.002701855,0.022155213,0.037285603,36.869897646,0.001528400,1.938556006,0.515847877,0.842105263
