 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000014600,0.023427970,0.010030455,0.001853291,39.965096639,0.334267917,0.011087487,0.018372616,0.019453358,43.025065989,0.002498011,5.412239435,0.184766401,0.694444444
2,0.000000876,0.003056800,0.001277780,0.000872890,45.000041778,1.000000000,0.001528400,0.017291874,0.021074471,45.000000000,0.001080742,1.463849222,0.683130465,0.857142857
3,0.000039128,0.046069244,0.021081877,0.002363142,68.121804206,0.231673647,0.021074471,0.009186308,0.041608571,67.380135052,0.003363973,8.921122006,0.112093524,0.716577540
4,0.000001752,0.005218284,0.002008863,0.001110441,90.000000000,0.808518127,0.002228007,0.008105566,0.042148942,104.036243468,0.001080742,1.809068074,0.552770796,0.857142857
5,0.000026572,0.038318624,0.017837613,0.001896701,58.579805588,0.227413167,0.017700761,0.010267050,0.025397439,58.736268306,0.002635118,9.404545219,0.106331564,0.689393939
6,0.000165564,0.052499387,0.019050482,0.011065508,124.097926560,0.754863820,0.020541209,0.010807421,0.011347792,125.362461887,0.011570226,1.721609322,0.580851873,0.934872218
7,0.000006716,0.009170401,0.003144054,0.002719770,36.142103647,1.000000000,0.003624919,0.007024824,0.009186308,26.565051177,0.003056800,1.156000113,0.865051818,0.821428571
8,0.000102784,0.060828782,0.028031435,0.004668653,160.582951113,0.349074755,0.027895920,0.008105566,0.011347792,158.404689551,0.005297869,6.004180255,0.166550629,0.870210136
9,0.000010512,0.011648427,0.004055948,0.003299927,20.300647323,0.973558258,0.004616932,0.010267050,0.011347792,20.556045220,0.003242226,1.229102390,0.813601868,0.888888889
10,0.000632766,0.130009454,0.056358515,0.014295312,28.372610952,0.470438716,0.053080283,0.007024824,0.050794879,35.469872167,0.015692302,3.942447262,0.253649557,0.851808176
