 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000174325,0.052499387,0.018575864,0.011948671,108.618380154,0.794803704,0.019669803,0.024316697,0.017291874,105.945395901,0.012544533,1.554638509,0.643236350,0.927738928
2,0.000162352,0.073273223,0.032808219,0.006300665,98.343745696,0.379995293,0.031107731,0.012428534,0.012968905,107.175903616,0.007416366,5.207104041,0.192045327,0.801152738
3,0.000278277,0.072237473,0.027709527,0.012786688,135.514741471,0.670134271,0.028782051,0.015130389,0.012428534,140.332158882,0.014086728,2.167060591,0.461454564,0.912398277
4,0.000487349,0.090370353,0.031160099,0.019913692,22.226716015,0.749891446,0.033520432,0.015670761,0.032962634,20.772254682,0.020306943,1.564757548,0.639076643,0.929028667
5,0.000342517,0.095751567,0.036842927,0.011836905,79.702742307,0.469461786,0.037426304,0.019453358,0.052415992,85.030259272,0.013820359,3.112547322,0.321280256,0.798502383
6,0.000296673,0.084071326,0.032657060,0.011566738,18.861848970,0.527462914,0.035884869,0.012428534,0.038366345,18.434948823,0.013304439,2.823359619,0.354187966,0.857383966
7,0.000275357,0.079888792,0.035134328,0.009978708,96.901153984,0.542168153,0.033555259,0.025397439,0.017291874,104.931417178,0.010181015,3.520929592,0.284015904,0.921798631
