 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000061028,0.038002082,0.015594495,0.004982752,132.160245888,0.531037915,0.017232669,0.010267050,0.011888163,131.185925166,0.005731501,3.129695280,0.319519925,0.867219917
2,0.000263677,0.080173520,0.025230487,0.013306272,100.513326260,0.515489552,0.026500228,0.009726679,0.009726679,106.587338557,0.016260333,1.896134983,0.527388614,0.778448276
3,0.000294045,0.076298209,0.026888339,0.013923864,23.796382473,0.634738435,0.028964090,0.004863339,0.029180037,14.036243468,0.016691523,1.931097578,0.517840223,0.869978402
4,0.001348168,0.191263398,0.083299087,0.020606959,109.071984220,0.463116394,0.078269907,0.021614842,0.010807421,107.684392027,0.022166945,4.042279507,0.247385169,0.892605123
5,0.000015768,0.025458338,0.011681014,0.001718729,120.071533966,0.305722685,0.011863575,0.014590018,0.025937811,120.068582822,0.002351575,6.796307909,0.147138713,0.720000000
6,0.000000584,0.002609142,0.001219487,0.000609743,90.000000000,1.000000000,0.001208306,0.021074471,0.037285603,116.565051177,0.000540371,2.000000000,0.500000000,1.000000000
7,0.000037376,0.042008508,0.012113074,0.003928709,42.885884742,0.266151839,0.017401290,0.018372616,0.027018553,36.158185440,0.007039201,3.083219888,0.324336258,0.517171717
8,0.000238273,0.075927357,0.023443835,0.012940641,163.468425155,0.519382853,0.026921110,0.000000000,0.014049647,169.592288688,0.016211132,1.811644099,0.551984797,0.763687412
