 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000248201,0.077062409,0.028245652,0.011188235,157.910463883,0.525203699,0.031785579,0.021074471,0.014590018,162.181111085,0.013214993,2.524585101,0.396104691,0.869565217
2,0.000007008,0.012412627,0.005079211,0.001756747,124.677000926,0.571581068,0.005845007,0.012428534,0.009726679,123.690067526,0.002398933,2.891258663,0.345870127,0.738461538
3,0.000006716,0.020240054,0.008655137,0.000987980,120.225943850,0.206014848,0.009452633,0.017291874,0.017832245,120.963756532,0.001576435,8.760438009,0.114149544,0.582278481
4,0.000043508,0.039584792,0.016984161,0.003261643,118.921996811,0.348918145,0.018372616,0.022695584,0.026478182,118.072486936,0.004201364,5.207240675,0.192040288,0.803234501
5,0.000312441,0.074322151,0.023946824,0.016612314,134.340747742,0.710789907,0.026790636,0.014049647,0.020534100,138.270487923,0.018361796,1.441510502,0.693716764,0.891666667
6,0.000334925,0.157805385,0.059914242,0.007117502,136.604513616,0.169010543,0.072615093,0.019453358,0.016211132,136.206048779,0.011030863,8.417874683,0.118794831,0.556931294
7,0.000171113,0.050785561,0.018252010,0.011936615,10.572837135,0.833702544,0.019817699,0.011347792,0.022155213,11.003540852,0.012428534,1.529077520,0.653989080,0.949756888
8,0.000323829,0.075479699,0.028744302,0.014344125,52.464520377,0.714274657,0.029720408,0.007024824,0.032422263,53.130102354,0.015294509,2.003907706,0.499024979,0.940228911
9,0.000070956,0.040032450,0.017002136,0.005313700,26.369149511,0.556385694,0.016916290,0.005403711,0.017832245,26.565051177,0.005961863,3.199679157,0.312531336,0.855633803
10,0.000225717,0.075502195,0.031967207,0.008990194,129.586344700,0.497570190,0.032372691,0.015130389,0.025937811,123.424811183,0.010640192,3.555786092,0.281231765,0.865137101
11,0.000132860,0.044726270,0.013584670,0.012452501,48.577060603,0.834603199,0.015754388,0.022695584,0.019453358,30.963756532,0.012698182,1.090918953,0.916658380,0.935251799
