 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000382521,0.080435752,0.028146230,0.017303953,102.741946946,0.742962789,0.029891850,0.029180037,0.017291874,102.528807709,0.018743373,1.626578063,0.614787586,0.922210489
2,0.000339889,0.086974514,0.034647450,0.012490389,77.400496933,0.564628729,0.034558408,0.014590018,0.063763784,80.095816787,0.014485164,2.773928819,0.360499517,0.869305452
3,0.000278861,0.064988820,0.020310882,0.017481104,68.311633042,0.829698075,0.022319352,0.017291874,0.007024824,96.952957468,0.017569428,1.161876362,0.860676775,0.940423437
4,0.000028324,0.034475127,0.015512001,0.002324867,82.331094710,0.299470462,0.015819126,0.019453358,0.032962634,82.146686698,0.002868003,6.672209233,0.149875396,0.822033898
5,0.000002628,0.009541253,0.004336081,0.000771684,87.279833984,0.362765276,0.004356611,0.018912987,0.033503005,97.125016349,0.001080742,5.618986549,0.177968036,0.720000000
6,0.000430701,0.090271051,0.030996033,0.017692132,151.498967968,0.664184968,0.036569988,0.027558924,0.009186308,145.840305454,0.020264228,1.751967034,0.570786996,0.903245560
7,0.000134904,0.045436160,0.014406072,0.011923141,116.451543576,0.821169377,0.016120818,0.020534100,0.008645937,140.440332031,0.012609301,1.208244682,0.827646928,0.910344828
