 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000043216,0.030228965,0.012749236,0.004315905,31.704260780,0.594304720,0.013638349,0.016211132,0.025937811,33.690067526,0.005151645,2.954012420,0.338522612,0.860465116
2,0.000047888,0.031232901,0.014274347,0.004271514,175.515363716,0.616897791,0.013681102,0.011347792,0.009186308,170.909723079,0.004322968,3.341753305,0.299244112,0.926553672
3,0.000071540,0.045250734,0.019924056,0.004571751,115.727763769,0.439044801,0.019580530,0.014049647,0.007565195,117.979474388,0.004834594,4.358079684,0.229458861,0.873440285
4,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,0.028099295,0.031341521,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
