 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000376973,0.088710836,0.031957847,0.015019069,20.089937755,0.601958997,0.033646506,0.016751503,0.038366345,29.859016165,0.016119503,2.127818133,0.469964977,0.895284327
2,0.000002044,0.009170401,0.004182293,0.000622269,47.365469312,0.305432619,0.004585200,0.019453358,0.048633395,45.000000000,0.001146300,6.721041991,0.148786453,0.518518519
3,0.000896151,0.125632176,0.041026944,0.027811345,53.846107446,0.713492055,0.043260069,0.010807421,0.059981187,69.527720480,0.029503733,1.475187323,0.677880012,0.907988166
4,0.000127896,0.044988502,0.016431566,0.009910360,52.337933318,0.794081460,0.017535020,0.018372616,0.025397439,56.309932474,0.010844189,1.658019059,0.603129376,0.930924548
5,0.000082052,0.035818101,0.012601774,0.008290274,174.685625593,0.803702302,0.013346180,0.006484453,0.031341521,158.629377731,0.008645937,1.520067245,0.657865633,0.939799331
6,0.000046136,0.026855623,0.009441152,0.006221948,67.285486890,0.803860436,0.010436298,0.023235955,0.027558924,68.749494493,0.006946884,1.517394865,0.659024241,0.913294798
7,0.000194473,0.062935956,0.025304427,0.009785252,118.749780434,0.616979279,0.025943439,0.020534100,0.010807421,125.676408222,0.010191766,2.585976044,0.386701185,0.912328767
8,0.000157972,0.057663362,0.022459231,0.008955641,128.871306651,0.597023422,0.023040347,0.015130389,0.018912987,140.710593137,0.010316701,2.507830707,0.398750999,0.882544861
