 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000046136,0.070392531,0.024114861,0.002435940,27.627204499,0.117003255,0.032646641,0.013509276,0.035124118,28.686147574,0.004536141,9.899611869,0.101014061,0.427027027
2,0.000293461,0.093884129,0.040870467,0.009142200,85.477957904,0.418384623,0.041195984,0.015670761,0.059440816,85.486011542,0.010137156,4.470528456,0.223687202,0.882740448
3,0.000432161,0.107105948,0.041711120,0.013191802,114.348149454,0.473400324,0.043148552,0.023776326,0.018372616,112.067899562,0.015860000,3.161896941,0.316265843,0.833568009
4,0.000192429,0.055402575,0.020150376,0.012158963,94.696318126,0.787806437,0.020312490,0.012968905,0.010807421,118.610459666,0.011888163,1.657244647,0.603411211,0.948201439
5,0.000828114,0.210051858,0.049400582,0.021343637,124.263180791,0.235856141,0.069994219,0.014590018,0.013509276,124.303489264,0.034071679,2.314534334,0.432052351,0.572640081
6,0.000219001,0.135489971,0.061228517,0.004554092,28.593058511,0.149913582,0.061635472,0.007565195,0.049714137,25.441748463,0.007297849,13.444725928,0.074378608,0.629194631
7,0.000540494,0.111876575,0.048179559,0.014283606,154.538952891,0.542652881,0.048265754,0.009726679,0.013509276,158.317708387,0.014645892,3.373066828,0.296466110,0.941026945
8,0.000522098,0.128874402,0.055265395,0.012028418,61.656872822,0.395028294,0.056715797,0.015130389,0.056738961,59.036243468,0.013175592,4.594568842,0.217648279,0.891548242
9,0.000131692,0.054846297,0.022690693,0.007389636,107.345528952,0.550143432,0.022938735,0.019453358,0.016751503,105.018360631,0.008323641,3.070610369,0.325668151,0.875728155
10,0.000247617,0.077717989,0.034169660,0.009226765,37.391342202,0.515165482,0.032588452,0.024316697,0.029180037,40.292147756,0.010359020,3.703319540,0.270028008,0.881496881
11,0.000005548,0.008591627,0.003560388,0.001984041,21.185750185,0.944488790,0.003896671,0.030260779,0.032422263,33.690067526,0.002161484,1.794513344,0.557254145,0.904761905
12,0.000648534,0.132605419,0.059468708,0.013885270,93.972888266,0.463468297,0.057981084,0.014590018,0.026478182,94.275841113,0.014230778,4.282862903,0.233488679,0.942499470
13,0.000027448,0.044115682,0.020355557,0.001716877,33.831483676,0.177229443,0.020984216,0.027018553,0.042689313,34.508522988,0.002480471,11.856155045,0.084344376,0.659649123
14,0.000002920,0.008275085,0.003608374,0.001030345,27.231161104,0.535857252,0.003896671,0.020534100,0.046471911,33.690067526,0.001450790,3.502101734,0.285542819,0.689655172
