 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000144832,0.048416155,0.015766748,0.011695904,21.055461891,0.776417125,0.017401290,0.011347792,0.023235955,36.158185440,0.012333551,1.348057210,0.741808280,0.923649907
2,0.000247909,0.065413982,0.021260417,0.014846709,4.632433289,0.728048865,0.023279897,0.009726679,0.026478182,21.801409486,0.016168142,1.431995253,0.698326337,0.886684073
3,0.000248785,0.064595472,0.021740740,0.014570000,47.809117277,0.749254668,0.022976892,0.010807421,0.032422263,48.814074834,0.016095627,1.492157859,0.670170380,0.918103448
4,0.000444133,0.100915542,0.026785660,0.021111599,145.550756195,0.548033516,0.030591875,0.000000000,0.018912987,144.344671902,0.023152457,1.268765101,0.788167959,0.828205826
5,0.000113004,0.041506540,0.015441558,0.009317816,135.472781626,0.824274604,0.015586684,0.009726679,0.018372616,123.690067526,0.009170401,1.657207824,0.603424619,0.925837321
6,0.000097236,0.040534418,0.015632390,0.007919780,166.047667206,0.743687307,0.016120818,0.017291874,0.012968905,166.429565615,0.008467453,1.973841460,0.506626302,0.923717060
7,0.000033288,0.061407556,0.025115428,0.001687557,20.820653257,0.110931592,0.028532410,0.011347792,0.024316697,24.623564786,0.002924467,14.882710928,0.067192060,0.532710280
8,0.000093440,0.073580447,0.035705001,0.003332078,147.460106031,0.216879824,0.034321007,0.013509276,0.008105566,146.560130794,0.004182629,10.715534619,0.093322455,0.757396450
