 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000121180,0.046462592,0.016732084,0.009221304,150.150246158,0.705399646,0.017601504,0.015130389,0.013509276,162.121303404,0.010698801,1.814503027,0.551115090,0.889603430
2,0.000010220,0.015021769,0.005018807,0.002592757,19.416324784,0.569141007,0.006041532,0.015670761,0.031881892,26.565051177,0.003408783,1.935702971,0.516608186,0.700000000
3,0.000025112,0.023744512,0.010254077,0.003118144,124.438246483,0.559713732,0.010492108,0.028639666,0.015670761,124.508522988,0.003750756,3.288519263,0.304088229,0.843137255
4,0.000070080,0.030730933,0.010128807,0.008809418,47.389153151,0.932510581,0.011087487,0.015670761,0.034583747,43.025065989,0.009186308,1.149770346,0.869738903,0.948616601
5,0.000075044,0.033023533,0.011768226,0.008119259,155.514495244,0.864729086,0.012143329,0.017832245,0.016751503,147.724355685,0.008521253,1.449421277,0.689930537,0.922800718
6,0.000013140,0.014574111,0.004570118,0.003660828,38.520525939,0.777396107,0.005403711,0.049714137,0.022695584,36.869897646,0.004198786,1.248383731,0.801035751,0.873786408
