 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000057232,0.053394703,0.023612377,0.003086105,117.428692634,0.252263104,0.024668397,0.009726679,0.008105566,118.810793743,0.004069599,7.651191364,0.130698600,0.717948718
2,0.000170821,0.051789497,0.017642235,0.012328111,126.022581605,0.800325210,0.019166040,0.014590018,0.011347792,139.573921260,0.013443766,1.431057411,0.698783985,0.927835052
3,0.000083220,0.079310018,0.031363670,0.003378409,83.240829800,0.166258089,0.036939411,0.017832245,0.055117847,84.122607393,0.004974648,9.283561799,0.107717277,0.617551463
4,0.000331713,0.082226384,0.028773946,0.014678213,120.428070267,0.616523969,0.030591875,0.010267050,0.021074471,125.655328098,0.016700528,1.960316755,0.510121641,0.882672883
5,0.000157972,0.063383614,0.024479351,0.008216590,112.156588448,0.494125520,0.025489252,0.023235955,0.011888163,111.124719146,0.009612344,2.979259082,0.335653923,0.839410396
6,0.000023068,0.021822764,0.009429610,0.003114782,176.186133319,0.608697604,0.009786536,0.031881892,0.013509276,173.659808254,0.003242226,3.027374177,0.330319261,0.877777778
7,0.000001168,0.004585200,0.001986613,0.000748585,39.690172362,0.698131701,0.002292600,0.020534100,0.031341521,45.000000000,0.001146300,2.653826222,0.376814424,0.666666667
