 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000004964,0.010884227,0.004527735,0.001395925,123.231924942,0.526559865,0.005097850,0.019453358,0.009726679,122.005383208,0.001910500,3.243536927,0.308305415,0.739130435
2,0.001022295,0.207081182,0.094357796,0.013794584,161.293663131,0.299574510,0.092618085,0.017832245,0.010807421,158.074439506,0.016986452,6.840206153,0.146194424,0.852654652
3,0.000132568,0.079463630,0.027858898,0.006058794,71.566139640,0.263823254,0.030739467,0.023776326,0.044850797,79.875328345,0.011603861,4.598092877,0.217481470,0.533803645
4,0.000004964,0.009039285,0.003803749,0.001661619,40.996512961,0.763439792,0.004220433,0.017832245,0.059981187,39.805571092,0.001910500,2.289182672,0.436837135,0.850000000
5,0.000049932,0.029781307,0.011630340,0.005466357,95.366234590,0.707461197,0.012083064,0.020534100,0.008645937,100.304846469,0.005904074,2.127621789,0.470008347,0.879177378
6,0.000024236,0.021004254,0.008789484,0.003510823,135.295130065,0.690331334,0.009560140,0.026478182,0.022155213,132.709389957,0.004203100,2.503539105,0.399434544,0.846938776
7,0.000155928,0.052870239,0.020433974,0.009715892,169.005204280,0.700991457,0.020984216,0.016751503,0.010807421,168.111341960,0.010777449,2.103149481,0.475477378,0.885572139
8,0.000244113,0.061538672,0.018801874,0.016531011,27.373721299,0.810035506,0.020576717,0.002701855,0.031881892,166.328692868,0.017158763,1.137369847,0.879221480,0.937219731
9,0.000136364,0.088132062,0.037559732,0.004622625,155.146106948,0.220619060,0.040358158,0.012428534,0.011347792,153.778033222,0.006818119,8.125195330,0.123073964,0.702255639
