 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000157096,0.048678387,0.017941460,0.011148560,20.599595394,0.833113055,0.018974643,0.014590018,0.020534100,19.983106522,0.011794033,1.609307348,0.621385344,0.949691086
2,0.000181333,0.075850551,0.033897454,0.006811124,112.875952334,0.396066521,0.032713655,0.021074471,0.014049647,112.328656378,0.008137424,4.976778300,0.200933202,0.798200514
3,0.000173449,0.051287529,0.018592501,0.011877988,172.424598810,0.828622863,0.019036100,0.016751503,0.014590018,173.480198248,0.012270039,1.565290427,0.638859078,0.942109437
4,0.000091688,0.046277166,0.020750649,0.005625903,145.645369757,0.538009751,0.020391401,0.002161484,0.016751503,147.994616792,0.006467329,3.688412310,0.271119364,0.877094972
5,0.000109208,0.096886619,0.044221030,0.003144394,16.079413495,0.146196850,0.044775864,0.014590018,0.022695584,17.560272052,0.004482925,14.063448488,0.071106315,0.685609533
6,0.000263677,0.067892009,0.021160419,0.015865646,91.549043015,0.718860222,0.023485946,0.022695584,0.009186308,113.025492009,0.017323177,1.333725668,0.749779376,0.890971880
7,0.000083220,0.057193208,0.027369603,0.003871423,164.641891602,0.319705399,0.025830641,0.007024824,0.011888163,164.219246690,0.004678691,7.069649227,0.141449734,0.792767733
