 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000179581,0.089845889,0.041398833,0.005523079,157.641804625,0.279558509,0.040498999,0.025937811,0.019453358,161.323298268,0.006405514,7.495607222,0.133411473,0.819453698
2,0.000189801,0.058612988,0.020472690,0.011804096,143.680879932,0.694256023,0.021783054,0.048633395,0.019993729,150.255118703,0.013255559,1.734371729,0.576577664,0.874831763
3,0.000182793,0.072128853,0.031904050,0.007294958,132.247712704,0.441519917,0.032534646,0.019453358,0.009186308,131.633539337,0.008271549,4.373438529,0.228653037,0.885431400
4,0.000035916,0.028646255,0.012594536,0.003630924,47.999075043,0.550000937,0.013013858,0.014049647,0.022695584,48.366460663,0.004203100,3.468685759,0.288293627,0.851211073
5,0.000143372,0.074353965,0.034865718,0.005235729,93.600985440,0.325887154,0.033780755,0.030801150,0.017291874,97.352379360,0.006526352,6.659190687,0.150168398,0.817651957
6,0.000120888,0.044671960,0.017899285,0.008599217,114.982985021,0.761244796,0.018380561,0.021074471,0.022695584,114.304549266,0.009337189,2.081501621,0.480422398,0.939841090
7,0.000127604,0.065490788,0.026224543,0.006195378,26.095826547,0.373865180,0.028532410,0.007024824,0.081596029,24.623564786,0.007495062,4.232920787,0.236243495,0.833174452
8,0.000134612,0.062510794,0.028978193,0.005914580,52.278829110,0.432897335,0.028104490,0.026478182,0.041608571,52.028396239,0.006933110,4.899450882,0.204104506,0.839708561
9,0.000155928,0.075904861,0.034868750,0.005693760,111.213507891,0.340091746,0.033918777,0.018912987,0.038906716,112.479434397,0.006447774,6.124028817,0.163291198,0.868999186
