 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000132276,0.101132782,0.040192341,0.004190339,4.870107817,0.162520561,0.046584874,0.021074471,0.011347792,3.990913098,0.006162655,9.591667721,0.104257156,0.586028461
2,0.000174325,0.073503641,0.023522858,0.009435796,118.584168079,0.405462452,0.030130229,0.021074471,0.023235955,122.550003492,0.012608615,2.492938452,0.401133048,0.750471402
3,0.000213453,0.072454713,0.031606864,0.008598649,90.967361721,0.510949658,0.031103037,0.025397439,0.013509276,97.989326766,0.009726679,3.675794016,0.272050065,0.877024595
4,0.000066868,0.033208959,0.013438810,0.006335326,172.960389427,0.761936835,0.013509276,0.015130389,0.016211132,163.739795292,0.006484453,2.121250056,0.471420141,0.936605317
5,0.000286453,0.157398859,0.055464296,0.006575818,104.259803832,0.145298076,0.070000476,0.035664490,0.015670761,105.216326712,0.011026217,8.434585380,0.118559473,0.471407977
6,0.000130524,0.074670507,0.033559106,0.004952123,6.080701068,0.294173357,0.034789993,0.011888163,0.039447087,6.241914347,0.005909281,6.776711262,0.147564204,0.876470588
7,0.000048472,0.068470783,0.025329011,0.002436599,113.289476781,0.129924640,0.031220168,0.026478182,0.016211132,113.459024081,0.004025920,10.395229724,0.096197970,0.481857765
8,0.000000876,0.003689884,0.001829230,0.000609743,90.000000000,0.808518127,0.001708803,0.038366345,0.045931540,108.434948823,0.000540371,3.000000000,0.333333333,1.000000000
9,0.000004380,0.009988911,0.004097717,0.001360954,100.269909359,0.551631416,0.004456014,0.038906716,0.049173766,104.036243468,0.001621113,3.010914362,0.332125022,0.810810811
