 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000090520,0.037161076,0.012718781,0.009061717,171.207193575,0.823719144,0.012991401,0.028639666,0.018372616,16.927513064,0.009308437,1.403572919,0.712467437,0.897250362
2,0.000230097,0.066888072,0.026736367,0.010957667,32.354758010,0.646283210,0.026161996,0.020534100,0.029720408,38.290163192,0.011946158,2.439968931,0.409841284,0.892412231
3,0.000104244,0.098731562,0.045541421,0.002914445,107.040869493,0.134384822,0.045291347,0.048093024,0.038366345,107.354024636,0.003900423,15.626102780,0.063995483,0.674858223
4,0.000435373,0.091003437,0.026326698,0.021055983,159.456870647,0.660626625,0.029099872,0.110776066,0.042148942,164.931511841,0.024222535,1.250319069,0.799795848,0.886181278
5,0.000004088,0.006746685,0.002419322,0.002151437,180.000000000,1.000000000,0.002701855,0.072409721,0.126987197,126.869897646,0.002161484,1.124514175,0.889272916,0.933333333
6,0.000060444,0.033602307,0.013457980,0.005718534,120.701960077,0.672707340,0.014276436,0.045931540,0.139956103,119.475889003,0.006149688,2.353396819,0.424917715,0.900000000
7,0.000265137,0.075796241,0.025873294,0.013047533,148.581829528,0.579941953,0.029483667,0.016211132,0.015670761,153.904575843,0.015899427,1.983002725,0.504285742,0.834558824
8,0.000265429,0.068547589,0.025208931,0.013406139,41.970806004,0.709861361,0.026434033,0.037285603,0.038906716,40.855376259,0.013903070,1.880402017,0.531801174,0.906281157
9,0.000195933,0.059060646,0.019553062,0.012758571,162.100353854,0.705862575,0.021185026,0.041608571,0.030801150,174.143986415,0.014995137,1.532543303,0.652510111,0.861913937
10,0.000076212,0.033471191,0.012008044,0.008080952,144.383381817,0.854854469,0.012889860,0.018372616,0.030801150,146.976132444,0.008935843,1.485969079,0.672961513,0.940540541
11,0.000170237,0.052313961,0.019342910,0.011205752,10.808648861,0.781677053,0.020254906,0.056738961,0.024316697,9.211026541,0.011794033,1.726159034,0.579320897,0.938053097
