 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000115632,0.058689794,0.025886536,0.005687423,45.655086183,0.421855814,0.026757917,0.012428534,0.030260779,46.636577042,0.006877801,4.551540762,0.219705821,0.839872747
2,0.000371133,0.081145642,0.030643797,0.015420457,45.530199145,0.708286834,0.031564331,0.014590018,0.036204861,38.047042532,0.016938422,1.987217214,0.503216253,0.918684496
3,0.000061904,0.033864539,0.012704804,0.006203862,136.597639697,0.678327675,0.013638349,0.017832245,0.023776326,146.309932474,0.007259901,2.047886144,0.488308397,0.851405622
4,0.000607946,0.103732606,0.034798732,0.022243933,50.465212117,0.709976813,0.038332081,0.031341521,0.050794879,40.426078740,0.023535923,1.564414495,0.639216783,0.912957685
5,0.000002628,0.007642001,0.003687963,0.000907298,135.000000000,0.565486678,0.003821000,0.025397439,0.024857068,135.000000000,0.001146300,4.064774079,0.246016133,0.720000000
6,0.000028324,0.019475854,0.006434299,0.005604860,17.713821552,0.938367023,0.007045577,0.018372616,0.024857068,32.471192291,0.005944082,1.147985749,0.871090953,0.902325581
