 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000001168,0.004137542,0.001724615,0.000862307,108.434948823,0.857371602,0.001948336,0.012968905,0.018912987,123.690067526,0.001080742,2.000000012,0.499999997,0.800000000
2,0.000144248,0.048099613,0.016722742,0.010982816,162.441528985,0.783497848,0.017897624,0.056198590,0.031881892,151.113418233,0.011622571,1.522627851,0.656759299,0.930320151
3,0.000137824,0.081340386,0.039969123,0.004390476,175.354043585,0.261772221,0.037964672,0.028099295,0.022155213,175.100907546,0.004912702,9.103595788,0.109846705,0.845120859
4,0.000115924,0.053001355,0.022763691,0.006483986,73.152064273,0.518573807,0.022938735,0.012428534,0.035124118,74.981639369,0.007024413,3.510755605,0.284838967,0.894144144
5,0.000011096,0.020163248,0.008837555,0.001598622,179.576730743,0.342970394,0.009249663,0.046471911,0.014049647,173.290163192,0.001621113,5.528234139,0.180889589,0.826086957
6,0.000006716,0.012914595,0.006210056,0.001376977,5.754077157,0.506011345,0.006161178,0.027018553,0.019453358,15.255118703,0.001621113,4.509920867,0.221733381,0.836363636
7,0.000125852,0.049071735,0.019034294,0.008418501,122.397486331,0.656762679,0.020233270,0.016211132,0.008645937,124.114472945,0.009188336,2.261007492,0.442280711,0.914103924
8,0.000313901,0.075294273,0.026804490,0.014910602,110.925853230,0.695790653,0.030076880,0.031341521,0.018912987,107.783888443,0.016600895,1.797679851,0.556272575,0.923539519
9,0.000261341,0.075326087,0.030701636,0.010838166,83.266958134,0.578796950,0.032431268,0.018912987,0.051875621,79.438989309,0.011593778,2.832733609,0.353015898,0.909090909
10,0.000116800,0.119790126,0.049557867,0.003000832,74.520398933,0.102285004,0.055226345,0.020534100,0.083217142,73.515546810,0.004481382,16.514709932,0.060552078,0.586940572
11,0.000005840,0.012783479,0.006179394,0.001203312,91.734114629,0.449082231,0.006041532,0.015670761,0.019453358,100.304846469,0.001080742,5.135319837,0.194729838,0.952380952
12,0.000001460,0.004137542,0.001699088,0.001094078,108.434948823,1.000000000,0.001948336,0.016211132,0.030801150,123.690067526,0.001080742,1.552985744,0.643920914,0.909090909
13,0.000003796,0.009170401,0.004409248,0.001096158,131.518265737,0.567232007,0.004585200,0.034043376,0.028639666,135.000000000,0.001528400,4.022456804,0.248604286,0.702702703
14,0.000015184,0.023111428,0.011069874,0.001746445,130.377732757,0.357226602,0.011140035,0.037285603,0.032422263,129.093858886,0.002292600,6.338518199,0.157765580,0.748201439
15,0.000076796,0.037477618,0.014368577,0.006805127,13.462179632,0.687077638,0.014679804,0.015130389,0.025397439,6.340191746,0.007178133,2.111434079,0.473611755,0.903780069
