 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000036208,0.021953880,0.007790833,0.005917416,55.824873298,0.944045933,0.008248406,0.017832245,0.016751503,58.392497754,0.006447939,1.316593728,0.759535747,0.935849057
2,0.000004672,0.008275085,0.003469692,0.001714444,107.290071337,0.857371602,0.003624919,0.045931540,0.015670761,116.565051177,0.002051727,2.023799592,0.494120072,0.820512821
3,0.000076796,0.033154649,0.011097053,0.008811348,81.094268987,0.877932025,0.011801882,0.019453358,0.017832245,74.054604099,0.008645937,1.259404572,0.794026020,0.937611408
4,0.000031244,0.020108938,0.007114123,0.005591865,6.284555990,0.970955950,0.007349841,0.023235955,0.016751503,162.897271031,0.005403711,1.272227107,0.786023183,0.942731278
5,0.000005548,0.008591627,0.003253840,0.002170960,161.565051177,0.944488790,0.003624919,0.025937811,0.030260779,153.434948823,0.002161484,1.498802470,0.667199328,0.904761905
6,0.000020440,0.016735596,0.005899529,0.004411385,80.696336872,0.917085254,0.006324881,0.012968905,0.019993729,70.016893478,0.004322968,1.337341787,0.747752003,0.915032680
