 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000603566,0.149168766,0.066507490,0.011554847,27.494705247,0.340862086,0.064765674,0.012968905,0.042148942,26.778840407,0.013382778,5.755808928,0.173737525,0.881449893
2,0.000557138,0.146473500,0.065638507,0.010807219,52.241453594,0.326327947,0.064585080,0.011347792,0.062683042,46.016978031,0.012631680,6.073579915,0.164647541,0.809160305
3,0.000083220,0.047095677,0.018961839,0.005588029,154.171281887,0.471494681,0.021025920,0.023776326,0.012428534,154.093492000,0.006526497,3.393296417,0.294698687,0.858433735
4,0.000190093,0.060064582,0.020903102,0.011578826,14.857503736,0.662122110,0.024286658,0.009726679,0.021074471,20.854458040,0.012428534,1.805286881,0.553928581,0.902286902
5,0.000056356,0.042903824,0.019729832,0.003636874,123.783205212,0.384732894,0.018905266,0.007565195,0.007565195,120.963756532,0.004729305,5.424943074,0.184333732,0.762845850
6,0.000804170,0.130086260,0.052985138,0.019324316,61.661449761,0.597166029,0.051278337,0.019453358,0.062142671,61.004040486,0.019406652,2.741889375,0.364712015,0.936575412
7,0.000014308,0.014126453,0.005538993,0.003288967,87.841986240,0.900997980,0.005641639,0.020534100,0.004322968,106.699244234,0.003242226,1.684113000,0.593784384,0.915887850
8,0.000049640,0.035185017,0.016156315,0.003912018,167.152115926,0.503880322,0.015596049,0.001621113,0.009186308,165.963756532,0.004333728,4.129918278,0.242135542,0.847880299
9,0.000096652,0.054923103,0.023755896,0.005180252,28.325866144,0.402635325,0.024933308,0.011347792,0.028099295,29.898901839,0.005994068,4.585857443,0.218061728,0.863102999
10,0.000320033,0.090641903,0.038499783,0.010583920,177.438046873,0.489493065,0.039480383,0.025397439,0.041608571,177.646703134,0.010981163,3.637573121,0.274908563,0.888888889
11,0.000147460,0.074824119,0.032786201,0.005726570,69.483348366,0.330980318,0.033841209,0.016751503,0.062683042,70.407718109,0.006733769,5.725277502,0.174664023,0.850884583
12,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,0.014049647,0.070788608,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
13,0.000154468,0.083840908,0.041225593,0.004770710,167.343417232,0.276145354,0.038152646,0.020534100,0.014049647,164.389011466,0.005186659,8.641395617,0.115722048,0.859463851
14,0.000056356,0.031626249,0.010986898,0.006530952,171.436904972,0.708037000,0.012649762,0.005944082,0.019453358,160.016893478,0.007019831,1.682281242,0.594430928,0.881278539
15,0.000061028,0.058983840,0.027116938,0.002865497,160.046475853,0.220431787,0.027007743,0.021614842,0.017832245,160.114834886,0.003639354,9.463259575,0.105671835,0.762773723
16,0.000259297,0.083470056,0.037994608,0.008689309,15.754485256,0.467676526,0.035783010,0.014590018,0.023776326,14.875682002,0.008941868,4.372569386,0.228698486,0.903357070
17,0.000065116,0.072816247,0.034898005,0.002375738,32.000654979,0.154327136,0.033918777,0.012968905,0.036204861,30.650667957,0.003354704,14.689332890,0.068076611,0.705696203
18,0.000516842,0.126776546,0.052898504,0.012440108,78.813224462,0.404100558,0.053842220,0.021074471,0.071869350,79.592288688,0.015727729,4.252254452,0.235169370,0.856313498
19,0.000103076,0.056003845,0.024636596,0.005327068,27.732484845,0.412983810,0.024933308,0.008105566,0.023776326,29.898901839,0.006285384,4.624794501,0.216225824,0.858880779
20,0.000259881,0.181156549,0.078632060,0.004208086,146.191026736,0.099512112,0.085132025,0.015670761,0.019453358,146.915147071,0.006846289,18.685943156,0.053516164,0.577922078
21,0.000183961,0.080729798,0.034929397,0.006705694,96.419462507,0.354704613,0.035459213,0.014049647,0.012428534,97.883139317,0.008768562,5.208916140,0.191978518,0.737704918
22,0.000387193,0.117248471,0.050623893,0.009738280,36.548103478,0.353934717,0.051754459,0.015670761,0.054037105,40.341745890,0.011819007,5.198442935,0.192365293,0.864406780
23,0.000123516,0.059114956,0.022677320,0.006934943,154.336803344,0.444160208,0.025207021,0.012428534,0.014590018,149.036243468,0.008463627,3.270008046,0.305809645,0.874870734
24,0.000065700,0.050184291,0.023645956,0.003537691,174.072435662,0.327824156,0.023336273,0.018372616,0.017291874,174.685454330,0.004205692,6.684008298,0.149610826,0.857142857
25,0.000143080,0.053241091,0.022318266,0.008162626,99.566665295,0.634302177,0.022391193,0.022695584,0.017832245,109.746836605,0.008223626,2.734201624,0.365737476,0.924528302
26,0.000205569,0.075479699,0.032296073,0.008104332,123.496668077,0.453425932,0.032825040,0.022155213,0.016211132,122.905242923,0.009337599,3.985038399,0.250938611,0.854368932
27,0.000322077,0.094747631,0.040222196,0.010195394,158.213466514,0.450850762,0.041650657,0.004863339,0.005403711,157.094230342,0.011042685,3.945134099,0.253476808,0.919933278
28,0.000068328,0.046462592,0.019060149,0.004564402,154.145313434,0.397743415,0.020541209,0.018372616,0.012968905,153.434948823,0.005213316,4.175826359,0.239473559,0.811091854
29,0.000182209,0.068656209,0.016832558,0.013782523,80.823765780,0.485756894,0.021046741,0.015130389,0.018372616,119.197486046,0.015909002,1.221297314,0.818801441,0.753168377
30,0.000002336,0.005982485,0.002667195,0.001115140,10.900704743,0.820202010,0.002909987,0.042689313,0.021074471,21.801409486,0.001080742,2.391802510,0.418094720,0.888888889
31,0.000178413,0.070424345,0.029956656,0.007583019,102.587982659,0.452053251,0.031192097,0.009726679,0.009726679,104.036243468,0.007971548,3.950492055,0.253133024,0.901845018
32,0.000004088,0.011463001,0.005729721,0.000908425,135.894955304,0.390953752,0.005744223,0.015130389,0.019453358,138.814074834,0.001146300,6.307316452,0.158546033,0.700000000
33,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,0.020534100,0.024857068,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
34,0.000343393,0.157670409,0.074448081,0.005872839,84.190580065,0.173580505,0.071314650,0.009726679,0.076192318,83.036531474,0.009278006,12.676676828,0.078885027,0.669703872
35,0.000174617,0.070664081,0.031660672,0.007022235,95.489239782,0.439438165,0.031103037,0.009726679,0.011888163,97.989326766,0.008239275,4.508632070,0.221796763,0.870451237
36,0.000270393,0.078382888,0.032155614,0.010706523,167.386030777,0.553047568,0.032372691,0.004863339,0.008645937,165.499833233,0.012097101,3.003366575,0.332959689,0.915924827
37,0.000141912,0.053263587,0.017914167,0.010086348,6.675547490,0.628592889,0.021411244,0.021614842,0.023776326,10.175510843,0.011311157,1.776080655,0.563037493,0.872531418
38,0.000211701,0.195202337,0.053670234,0.005022255,91.252815337,0.069817131,0.089187420,0.020534100,0.014590018,91.388716590,0.010807421,10.686480556,0.093576177,0.327905925
39,0.001837562,0.249569162,0.106123956,0.022046445,104.289191779,0.370740394,0.102804084,0.019453358,0.006484453,100.601154864,0.025926698,4.813653880,0.207742398,0.833730790
40,0.001324516,0.239091461,0.049726871,0.033913779,72.372989368,0.291164841,0.059590458,0.029720408,0.075111576,59.481769321,0.048293472,1.466273368,0.682001066,0.663400366
