 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000194473,0.055610497,0.020901460,0.011846550,92.301398078,0.790232137,0.021246961,0.013509276,0.006484453,97.305759533,0.012428534,1.764350044,0.566780953,0.942008487
2,0.000120012,0.040796650,0.013859222,0.011025473,12.143003608,0.906122335,0.014838081,0.013509276,0.023776326,10.491477012,0.011347792,1.257018389,0.795533310,0.944827586
3,0.000120596,0.040534418,0.013690720,0.011215485,42.479353470,0.922350924,0.014388489,0.016211132,0.028099295,34.286876977,0.011604947,1.220698000,0.819203439,0.951612903
4,0.000032996,0.060751976,0.028401536,0.001479214,74.957453398,0.112344456,0.028208197,0.027558924,0.048093024,73.300755766,0.002330075,19.200429844,0.052082167,0.609164420
5,0.000226885,0.106156322,0.046825199,0.006169297,118.165878294,0.253001624,0.047123950,0.015130389,0.019993729,116.565051177,0.008510602,7.590038492,0.131751638,0.706684857
6,0.000208489,0.054267523,0.017405110,0.015251610,126.392116926,0.889635750,0.019166040,0.014049647,0.016751503,130.426078740,0.015670761,1.141198185,0.876271986,0.965517241
