 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000163812,0.090271051,0.043679468,0.004775071,104.187265259,0.252615435,0.040900770,0.014049647,0.009186308,105.321510075,0.005694369,9.147397576,0.109320710,0.792932862
2,0.000045552,0.050075671,0.020349163,0.002850180,160.905614561,0.228278528,0.023084662,0.017832245,0.014590018,159.443954780,0.003947959,7.139605632,0.140063759,0.682713348
3,0.000039420,0.038165012,0.017667161,0.002840935,169.429590273,0.340092446,0.017824055,0.020534100,0.015130389,165.963756532,0.003289110,6.218783960,0.160803142,0.851735016
4,0.000029784,0.019977822,0.007347472,0.005161269,176.043149770,0.937773408,0.007526498,0.016211132,0.013509276,158.962488975,0.004863339,1.423578475,0.702455128,0.948837209
5,0.000021900,0.027696629,0.012973687,0.002149276,46.435671385,0.358757893,0.013378959,0.008645937,0.024857068,46.636577042,0.002674700,6.036306551,0.165664217,0.750000000
6,0.000169653,0.056844851,0.023741660,0.009098280,49.668686242,0.659762881,0.023128891,0.009726679,0.029720408,37.405356631,0.009187511,2.609466723,0.383220062,0.914960630
7,0.000007884,0.016604480,0.007535089,0.001332201,13.393040987,0.359341390,0.007867921,0.014049647,0.010807421,15.945395901,0.001804034,5.656121762,0.176799589,0.760563380
8,0.000052268,0.033023533,0.012619429,0.005273605,94.433735198,0.602282126,0.013509276,0.011347792,0.008645937,106.260204708,0.005944082,2.392941557,0.417895705,0.830626450
9,0.000100156,0.053580129,0.021511633,0.005928093,156.475074825,0.438410175,0.023261075,0.021614842,0.011347792,149.264512298,0.006916428,3.628760928,0.275576159,0.794901506
10,0.000021608,0.018263996,0.007282287,0.003777967,175.265253478,0.814018250,0.007526498,0.015130389,0.017291874,158.962488975,0.003782597,1.927567401,0.518788603,0.902439024
11,0.000003212,0.008275085,0.003603271,0.001134985,19.981977852,0.589442977,0.003896671,0.014590018,0.014049647,33.690067526,0.001539280,3.174730812,0.314987336,0.687500000
12,0.000088184,0.048470465,0.021041716,0.005336052,176.905804673,0.471679056,0.021675549,0.010267050,0.015130389,175.710846671,0.005825003,3.943311704,0.253593952,0.893491124
13,0.000108916,0.108164194,0.028813905,0.004812835,9.247340254,0.116986516,0.047371159,0.018912987,0.029720408,11.181754210,0.009399779,5.986888119,0.167031683,0.339090909
