 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000200897,0.059300382,0.022873702,0.011182689,92.974974330,0.717905825,0.023392512,0.016751503,0.034583747,83.367485385,0.011755481,2.045456226,0.488888487,0.928475034
2,0.000079132,0.050337903,0.019569796,0.005148459,109.884079623,0.392439823,0.021749515,0.008105566,0.016751503,116.565051177,0.007084766,3.801097557,0.263081909,0.720744681
3,0.000067160,0.065599408,0.030621342,0.002792530,68.969616583,0.196120056,0.030013709,0.014049647,0.043229684,66.665958723,0.003424419,10.965446453,0.091195557,0.784982935
4,0.000083512,0.044278612,0.018397773,0.005779564,161.954132619,0.535268945,0.019483355,0.011347792,0.010807421,160.559965172,0.006734066,3.183245948,0.314144749,0.870624049
5,0.000000292,0.001528400,0.000609743,0.000609743,0.000000000,1.000000000,0.000764200,0.045931540,0.045391168,135.000000000,0.000540371,1.000000000,1.000000000,1.000000000
6,0.000002336,0.005218284,0.002438974,0.001219487,0.000000000,1.000000000,0.002416613,0.047552653,0.045391168,153.434948823,0.001080742,2.000000007,0.499999998,1.000000000
7,0.000929731,0.141811494,0.055616923,0.021284349,129.738049948,0.580957301,0.055870290,0.018372616,0.022695584,131.863641632,0.021676138,2.613043143,0.382695557,0.906089926
8,0.000026280,0.023351164,0.010024459,0.003337919,3.190023561,0.605646831,0.009963950,0.022695584,0.016211132,12.528807709,0.003782597,3.003206015,0.332977490,0.829493088
9,0.000152132,0.047914187,0.017868015,0.010840659,29.205978215,0.832728638,0.018905266,0.014049647,0.023235955,30.963756532,0.011746135,1.648240706,0.606707501,0.940433213
10,0.000030952,0.022532654,0.007906592,0.004984376,36.924983623,0.766081863,0.008544017,0.012968905,0.023776326,18.434948823,0.005699081,1.586274973,0.630407727,0.872427984
11,0.000224549,0.101503634,0.046898193,0.006096274,6.264843001,0.273878018,0.046999858,0.011888163,0.027558924,8.595911437,0.006889930,7.692926790,0.129989538,0.893666473
12,0.000087016,0.052652999,0.025668210,0.004316333,132.324114315,0.394424656,0.024466340,0.010807421,0.007565195,133.210089392,0.004900500,5.946763069,0.168158709,0.834733894
13,0.000166148,0.086146686,0.041235354,0.005130230,47.404532455,0.281338477,0.039855800,0.022155213,0.047552653,49.398705355,0.006007735,8.037720694,0.124413380,0.819294456
14,0.000062780,0.046177864,0.022507664,0.003551422,173.766463994,0.369968533,0.021322415,0.007565195,0.016211132,171.253837737,0.003960382,6.337648248,0.157787236,0.860000000
15,0.000172281,0.050523329,0.017547987,0.012500258,56.744284317,0.848129391,0.018734595,0.023776326,0.031341521,56.768288932,0.013696755,1.403809940,0.712347143,0.940988836
16,0.000188925,0.056560123,0.021108478,0.011395716,167.710674598,0.742125920,0.021533634,0.012428534,0.017291874,162.474431626,0.012044046,1.852316928,0.539864418,0.938361131
