 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000096652,0.040982076,0.014563379,0.008450066,90.461189065,0.723159513,0.016291986,0.020534100,0.021074471,95.710593137,0.008645937,1.723463215,0.580227063,0.903137790
2,0.000237105,0.065490788,0.024910362,0.012119097,62.510265940,0.694687702,0.024484236,0.034043376,0.041068200,67.963773060,0.012493438,2.055463539,0.486508265,0.890839276
3,0.000191845,0.084311062,0.028399095,0.008601123,144.796553679,0.339148785,0.030909980,0.015130389,0.011888163,143.530765610,0.013162551,3.301789271,0.302866088,0.626310772
4,0.000008760,0.010884227,0.003664389,0.003043785,130.896391794,0.929223291,0.004220433,0.025397439,0.007565195,140.194428908,0.003242226,1.203892272,0.830639106,0.869565217
5,0.000288789,0.072608325,0.027870467,0.013193084,64.069867192,0.688362927,0.029024516,0.031341521,0.049173766,65.820892853,0.014366764,2.112505861,0.473371468,0.909425287
6,0.000075920,0.032390449,0.010692852,0.009040117,118.245235207,0.909354929,0.011244393,0.037825974,0.028639666,125.217592968,0.009426705,1.182822236,0.845435577,0.938628159
7,0.000003212,0.009224711,0.004247436,0.000962853,7.675068246,0.474330634,0.004456014,0.069167495,0.020534100,14.036243468,0.001080742,4.411302107,0.226690436,0.814814815
8,0.000096652,0.039453676,0.014406188,0.008542268,169.848557527,0.780273878,0.015369733,0.012428534,0.024316697,169.875328345,0.009186308,1.686459355,0.592958257,0.933709450
