 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000270393,0.074267841,0.031241109,0.011019929,153.152856241,0.616032187,0.030510634,0.005403711,0.019993729,157.067899562,0.011318208,2.834964524,0.352738100,0.929718876
2,0.000604734,0.130303501,0.049171483,0.015658893,90.064132315,0.447571011,0.051678235,0.023776326,0.021074471,96.604835497,0.018891712,3.140163396,0.318454766,0.823786794
3,0.000307477,0.069868067,0.025224399,0.015520361,166.370034367,0.791525545,0.026395342,0.015670761,0.016211132,157.109448344,0.017161507,1.625245702,0.615291582,0.931858407
4,0.000454061,0.110140253,0.046445345,0.012447510,21.184596171,0.470362049,0.047898339,0.004322968,0.032422263,23.962488975,0.013669057,3.731296154,0.268003385,0.891117479
5,0.000247325,0.072346093,0.028684232,0.010978284,7.178424976,0.593809666,0.028964090,0.006484453,0.012968905,8.583621480,0.011338568,2.612815703,0.382728869,0.907337975
6,0.000380769,0.085970578,0.033456522,0.014490757,60.929934815,0.647398833,0.033935990,0.007024824,0.042148942,52.765166018,0.015405432,2.308818060,0.433122045,0.901174845
7,0.000772050,0.122421764,0.043089398,0.022813152,105.372918022,0.647348585,0.043582860,0.010807421,0.013509276,107.311646109,0.027364024,1.888796310,0.529437714,0.885020921
8,0.000690874,0.125849416,0.048086128,0.018293180,60.391594525,0.548158745,0.050257413,0.028099295,0.059440816,53.746162263,0.019757290,2.628636974,0.380425296,0.883165360
