 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000387777,0.088263178,0.034216556,0.014429659,25.047617192,0.625508141,0.035831939,0.008105566,0.023776326,23.085133673,0.015480060,2.371265784,0.421715696,0.894276094
2,0.000124684,0.072422899,0.034678669,0.004577831,27.429360889,0.298723977,0.032173640,0.007565195,0.032422263,29.148071846,0.005069176,7.575349857,0.132007104,0.855711423
3,0.000290249,0.090523965,0.042373544,0.008721393,36.537952047,0.445095567,0.039870450,0.009186308,0.034583747,32.828541791,0.009069672,4.858575173,0.205821658,0.910256410
4,0.000117676,0.062935956,0.029348006,0.005105294,112.917867359,0.373337311,0.027817303,0.006484453,0.009726679,114.075498255,0.005636089,5.748544359,0.173957082,0.877040261
5,0.000059568,0.064410046,0.025616525,0.002960767,60.454512891,0.180433413,0.030028298,0.007565195,0.036204861,59.743562836,0.004260933,8.651989821,0.115580349,0.616314199
6,0.000077088,0.052128535,0.023938544,0.004100157,31.909913183,0.356489633,0.024002453,0.007565195,0.027018553,31.184974659,0.004844242,5.838445882,0.171278457,0.834123223
7,0.000103076,0.059114956,0.027723452,0.004733928,112.083894806,0.370658519,0.026189885,0.014049647,0.008105566,111.801409486,0.005286987,5.856331356,0.170755365,0.832547170
8,0.000164104,0.053078161,0.020214905,0.010336152,141.136032250,0.731978957,0.021594569,0.015130389,0.014590018,148.298570330,0.011457800,1.955747589,0.511313426,0.920556921
9,0.000017812,0.018711654,0.007932420,0.002859028,120.106404859,0.639292346,0.008544017,0.008105566,0.015130389,124.695153531,0.003383805,2.774516345,0.360423178,0.853146853
10,0.000231265,0.075217467,0.032518859,0.009054910,114.271335424,0.513667144,0.030966609,0.017291874,0.017832245,119.248826337,0.009500477,3.591295458,0.278451052,0.913494810
11,0.000130232,0.063569040,0.025347388,0.006541780,153.779713304,0.404983723,0.028598854,0.015130389,0.012428534,157.796521468,0.007956017,3.874693076,0.258084958,0.826691381
12,0.000005256,0.012150395,0.005229239,0.001279759,169.928172652,0.447389427,0.005641639,0.026478182,0.032962634,163.300755766,0.001621113,4.086111481,0.244731453,0.800000000
13,0.000004380,0.009672369,0.004372247,0.001275501,164.727074190,0.588328070,0.004616932,0.032962634,0.038366345,159.443954780,0.001621113,3.427866116,0.291726680,0.810810811
14,0.000320033,0.077139215,0.032138118,0.012678982,144.975459866,0.675855943,0.031785579,0.011888163,0.017291874,144.688786560,0.013663763,2.534755371,0.394515388,0.931180969
15,0.000220753,0.072630821,0.029326113,0.009584326,32.655816412,0.525864564,0.029528200,0.009186308,0.034043376,34.562524649,0.009897891,3.059799294,0.326818822,0.881118881
16,0.000090228,0.037477618,0.011284590,0.010180450,100.845600438,0.807250913,0.012753215,0.010807421,0.007565195,143.615648184,0.010737066,1.108456860,0.902155091,0.912850812
17,0.000094316,0.052892735,0.020487559,0.005861470,37.448002987,0.423647346,0.022280069,0.019453358,0.024316697,39.093858886,0.008396264,3.495293435,0.286099012,0.748551564
18,0.000339013,0.099124910,0.040094314,0.010765735,105.833787314,0.433571402,0.043138400,0.017832245,0.011347792,102.295266423,0.012352078,3.724252222,0.268510278,0.848994516
19,0.000145124,0.047095677,0.014800491,0.012484597,25.650798586,0.822220548,0.015379230,0.016211132,0.024316697,161.565051177,0.013213808,1.185500036,0.843525913,0.910256410
20,0.000298133,0.073797687,0.027321577,0.013893583,20.364435016,0.687914173,0.028026458,0.011888163,0.027018553,33.996459148,0.013503049,1.966489016,0.508520511,0.939714680
21,0.000042340,0.023929938,0.008887255,0.006065891,133.858858556,0.929135089,0.009296895,0.012968905,0.007565195,125.537677792,0.006495701,1.465119337,0.682538258,0.932475884
22,0.000132276,0.057062092,0.024019796,0.007011697,78.211014517,0.510501294,0.024950869,0.015670761,0.029180037,72.349875780,0.008134937,3.425674885,0.291913282,0.901492537
23,0.000349233,0.098993794,0.043017810,0.010336587,10.238105796,0.447825956,0.040800698,0.008645937,0.023776326,11.458752346,0.011819893,4.161703657,0.240286210,0.856120258
24,0.000113588,0.057771982,0.025272160,0.005722707,164.387069236,0.427670299,0.025466330,0.009726679,0.011888163,162.718501628,0.006686628,4.416119772,0.226443134,0.825902335
25,0.000130816,0.055949535,0.024558476,0.006782204,34.202423717,0.525144792,0.024466340,0.010267050,0.023235955,30.529705900,0.007345240,3.621016859,0.276165519,0.904137235
26,0.000207321,0.065174246,0.025387900,0.010397426,46.494752979,0.613338648,0.027276698,0.014590018,0.036745232,56.309932474,0.011432603,2.441748454,0.409542596,0.903307888
