 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000011972,0.014257569,0.005024488,0.003033796,91.190719468,0.740094007,0.005641639,0.010807421,0.021074471,106.699244234,0.003242226,1.656172322,0.603801903,0.820000000
2,0.000226009,0.060141388,0.020473595,0.014055333,37.542862826,0.785214096,0.021574276,0.028099295,0.029720408,22.067899562,0.015158737,1.456642486,0.686510252,0.909518214
3,0.000002920,0.005982485,0.002407859,0.001544056,18.222220878,1.000000000,0.002701855,0.009186308,0.015130389,36.869897646,0.001621113,1.559437608,0.641256819,0.909090909
4,0.000108332,0.039453676,0.014022399,0.009836619,146.168631543,0.874566794,0.014945925,0.015130389,0.005944082,139.398705355,0.010316701,1.425530294,0.701493335,0.945222930
5,0.000030952,0.021004254,0.007774015,0.005069379,141.347305977,0.881627968,0.008105566,0.010267050,0.015670761,143.130102354,0.005516188,1.533524061,0.652092801,0.887029289
6,0.000054312,0.029912423,0.011976184,0.005774159,64.792528365,0.762787869,0.012143329,0.041608571,0.030801150,69.145541960,0.006047016,2.074099963,0.482136839,0.905109489
7,0.000424569,0.172890783,0.057811935,0.009350636,26.093082456,0.178490351,0.075686678,0.027558924,0.053496734,28.577812502,0.015435308,6.182673862,0.161742318,0.480979160
