 ,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.000003796,0.006430143,0.002367006,0.002041918,134.999583652,1.000000000,0.002701855,0.031881892,0.007565195,126.869897646,0.002161484,1.159206938,0.862658743,0.896551724
2,0.000039128,0.024694138,0.009376835,0.005313036,128.753444816,0.806326737,0.010195701,0.019993729,0.013509276,122.005383208,0.005731501,1.764873085,0.566612981,0.905405405
3,0.000062780,0.035130707,0.012341886,0.006476662,149.103963432,0.639232265,0.014018437,0.024316697,0.031881892,152.447188423,0.007582250,1.905593656,0.524770849,0.817490494
4,0.000052560,0.037292192,0.011070930,0.006044810,30.819728661,0.474931209,0.012346030,0.008645937,0.022155213,23.198590514,0.008938432,1.831476717,0.546007487,0.680529301
