 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
108,5th_Wat_J.tif (RGB),0.000272437,0.076876981,0.027883788,0.012440107,118.358957088,0.579272610,0.029384461,1.274194911,0.229117321,122.228757435,0.015618303,2.241442721,0.446141224,0.852054795
109,5th_Wat_J.tif (RGB),0.000319449,0.120554323,0.055764231,0.007293834,12.156483329,0.276214035,0.054266276,1.046158332,0.259378099,15.004920383,0.008326995,7.645393992,0.130797707,0.831939163
110,5th_Wat_J.tif (RGB),0.000386025,0.097650817,0.041893468,0.011732198,173.680578868,0.508713998,0.041496133,1.746479199,0.257756986,171.764380676,0.013738083,3.570811544,0.280048383,0.877822045
111,5th_Wat_J.tif (RGB),0.000296965,0.068023123,0.022922890,0.016494753,161.514891877,0.806495255,0.024268616,0.439321655,0.971046758,168.439869206,0.016776803,1.389707994,0.719575626,0.941666667
112,5th_Wat_J.tif (RGB),0.000456105,0.094562203,0.039328425,0.014766199,27.730261809,0.640973190,0.037348201,2.369527007,1.118027680,31.390268104,0.014346811,2.663408765,0.375458703,0.950699939
113,5th_Wat_J.tif (RGB),0.000302221,0.066232491,0.021879408,0.017587294,68.016193282,0.865749342,0.023261075,0.884587391,1.263387490,59.264512298,0.017832244,1.244046263,0.803828628,0.953917051
114,5th_Wat_J.tif (RGB),0.000019272,0.021822764,0.009382334,0.002615335,107.112629721,0.508532175,0.009934601,2.882879495,1.286623445,112.380135052,0.003080500,3.587430973,0.278751008,0.857142857
115,5th_Wat_J.tif (RGB),0.000350401,0.079169582,0.024249318,0.018398227,83.729794528,0.702519756,0.027153309,2.727252635,1.298511607,95.710593137,0.019768490,1.318024757,0.758711090,0.906344411
116,5th_Wat_J.tif (RGB),0.000174325,0.056112464,0.022422181,0.009898987,83.205004454,0.695744283,0.022804682,0.914307798,1.336337580,76.293038996,0.010617122,2.265098609,0.441481883,0.942383583
117,5th_Wat_J.tif (RGB),0.001000103,0.129299561,0.041229623,0.030884847,88.982710156,0.751727554,0.044958091,0.907282975,1.357952422,103.201087176,0.031796066,1.334946647,0.749093608,0.945218711
118,5th_Wat_J.tif (RGB),0.000402961,0.094856249,0.038017996,0.013495349,0.727440485,0.562783284,0.040585427,0.661954523,1.570858611,176.947117485,0.014854277,2.817118363,0.354972660,0.898730055
119,5th_Wat_J.tif (RGB),0.000518594,0.123524999,0.052167533,0.012657179,60.844476587,0.427097708,0.050748868,1.569777869,1.747019570,63.434948823,0.013840275,4.121576639,0.242625599,0.863393291
120,5th_Wat_J.tif (RGB),0.000464573,0.137063360,0.059895969,0.009875676,46.522270537,0.310757364,0.063186452,3.086059005,1.830236710,48.814074834,0.011402677,6.064999414,0.164880478,0.829726206
121,5th_Wat_J.tif (RGB),0.000368797,0.079092776,0.029321687,0.016014325,118.093269479,0.740838788,0.031173368,3.314635955,1.822671516,123.690067526,0.017259484,1.830966099,0.546159757,0.936943620
