 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
28,1st_8pc_I.tif,0.000272145,0.063939891,0.022769998,0.015217635,17.832330435,0.836500356,0.023380026,0.713830143,0.606836677,33.690067526,0.015620355,1.496290116,0.668319592,0.955407483
29,1st_8pc_I.tif,0.000447345,0.120554323,0.053151408,0.010716137,167.400736415,0.386800642,0.052505049,2.174993433,0.737606469,171.119340849,0.012125664,4.959941293,0.201615290,0.884526559
30,1st_8pc_I.tif,0.000144832,0.061746592,0.027603805,0.006680469,132.106082694,0.477364020,0.027153309,2.389520736,0.820283238,132.580490783,0.008024101,4.132015956,0.242012618,0.855910267
31,1st_8pc_I.tif,0.000054020,0.058034212,0.025251627,0.002723809,23.773285363,0.201556839,0.026834197,1.224480775,0.834873256,25.016893478,0.003808811,9.270704815,0.107866664,0.718446602
32,1st_8pc_I.tif,0.000009928,0.016735595,0.006784208,0.001863262,161.182204017,0.445441409,0.007526498,1.943174257,0.971046758,158.962488975,0.002566113,3.641037033,0.274647028,0.708333333
33,1st_8pc_I.tif,0.000511294,0.099595061,0.033450150,0.019461770,5.995194069,0.647745697,0.039635396,2.233353505,1.226101888,11.003540852,0.022381710,1.718761974,0.581814128,0.907488987
34,1st_8pc_I.tif,0.000219877,0.072630819,0.026615188,0.010518642,55.872341620,0.523777800,0.028476067,1.752963651,1.475212937,56.611486424,0.011770953,2.530287391,0.395212024,0.845592364
35,1st_8pc_I.tif,0.001633745,0.253064296,0.053141594,0.039143510,111.380822401,0.320576980,0.070048429,2.003695814,1.596796421,128.107576878,0.045036643,1.357609308,0.736588939,0.783503711
36,1st_8pc_I.tif,0.000244697,0.073164601,0.030953995,0.010065180,1.841732825,0.574428520,0.030876898,1.632460910,1.742156231,4.014175695,0.010649968,3.075354302,0.325165786,0.922907489
37,1st_8pc_I.tif,0.000362665,0.091166364,0.038166394,0.012098589,76.836557217,0.548335442,0.038457566,0.867295518,1.857795633,72.838081197,0.013406148,3.154615377,0.316995855,0.926519955
38,1st_8pc_I.tif,0.000377849,0.086210312,0.028391834,0.016944747,64.245938863,0.638866089,0.034802580,2.055031062,1.970192809,64.230672376,0.018841017,1.675553747,0.596817620,0.897364771
39,1st_8pc_I.tif,0.000291709,0.081385376,0.023556883,0.015766740,12.346335332,0.553435148,0.028290888,1.610305697,2.024229913,28.523118606,0.015670760,1.494087110,0.669305018,0.854211201
40,1st_8pc_I.tif,0.000005548,0.016025705,0.007176301,0.000984345,92.051152030,0.271464660,0.007584469,1.275275653,2.176074175,94.085616780,0.001080742,7.290435999,0.137166008,0.808510638
41,1st_8pc_I.tif,0.001309624,0.163534952,0.064359100,0.025908766,27.734701825,0.615368511,0.064222365,1.193679626,2.224167198,30.881078697,0.026776363,2.484066533,0.402565707,0.936423426
42,1st_8pc_I.tif,0.000413765,0.132125943,0.059895477,0.008795693,77.583443794,0.297843168,0.059376918,2.387359252,2.292794320,76.849051319,0.010749259,6.809636864,0.146850709,0.834265528
43,1st_8pc_I.tif,0.000210241,0.063437922,0.025603693,0.010455002,163.368163728,0.656490714,0.025808021,1.401722476,2.484626039,160.426874170,0.010976263,2.448941962,0.408339608,0.921305182
44,1st_8pc_I.tif,0.000475377,0.111451410,0.046750119,0.012946904,143.849752220,0.480924899,0.047238444,1.678392448,2.530017206,144.309940175,0.014179043,3.610911122,0.276938414,0.873390558
45,1st_8pc_I.tif,0.000061320,0.036844533,0.014702846,0.005310215,17.023571753,0.567632413,0.015892789,1.687578756,2.923947694,17.818888915,0.006015460,2.768785219,0.361169221,0.884210526
46,5th_33pc_F.tif,0.000358577,0.089212802,0.025954880,0.017590314,162.205523243,0.566158457,0.030952461,1.137481038,0.163732425,163.779806304,0.020173474,1.475521141,0.677726650,0.830852503
47,5th_33pc_F.tif,0.001281300,0.233515496,0.103099312,0.015823593,137.796021929,0.295276716,0.107484948,1.464405516,0.297204072,137.648805759,0.017924942,6.515543785,0.153479131,0.868137303
48,5th_33pc_F.tif,0.000235645,0.061091012,0.022245101,0.013487560,50.505649357,0.793437799,0.023461066,1.275275653,0.510110261,51.546290783,0.014519801,1.649305080,0.606315964,0.943308007
49,5th_33pc_F.tif,0.000587798,0.114069870,0.046716820,0.016020083,166.172808176,0.567669911,0.048968470,1.694603579,0.744631292,157.963773060,0.017031386,2.916141019,0.342918944,0.933240612
50,5th_33pc_F.tif,0.000692042,0.107978766,0.035172221,0.025052023,110.326944372,0.745874266,0.039161059,2.063676999,0.873779971,117.979474388,0.027811249,1.403967288,0.712267308,0.959319976
51,5th_33pc_F.tif,0.000890311,0.142006234,0.052139295,0.021741351,158.253179225,0.554800187,0.058542413,2.022068429,1.049400558,156.037511025,0.023986570,2.398162621,0.416985900,0.890999416
52,5th_33pc_F.tif,0.000502533,0.129484987,0.057810745,0.011067934,22.102826503,0.376648315,0.054190891,0.464719094,1.087226531,16.808691626,0.011746135,5.223264377,0.191451155,0.896354167
53,5th_33pc_F.tif,0.000894399,0.136353469,0.057732681,0.019725114,54.645813117,0.604517121,0.056107587,1.953441307,1.182872205,61.213381690,0.020363690,2.926861700,0.341662881,0.948590895
54,5th_33pc_F.tif,0.000264553,0.073634755,0.026210250,0.012851425,45.534968187,0.613135551,0.027452763,2.275502446,1.210971499,36.193207306,0.015666101,2.039482051,0.490320569,0.854716981
55,5th_33pc_F.tif,0.000981415,0.136231672,0.047631863,0.026234041,131.990425812,0.664517367,0.055120495,2.321433985,1.234747825,127.431602978,0.028638197,1.815650988,0.550766643,0.950643473
56,5th_33pc_F.tif,0.000547794,0.107313868,0.041900884,0.016645770,45.200634389,0.597743876,0.044487996,1.808081497,1.292027155,49.927109948,0.017396518,2.517209100,0.397265368,0.924821297
57,5th_33pc_F.tif,0.000137240,0.045883817,0.015212787,0.011486384,148.386690879,0.819167607,0.016220135,0.397172714,1.302294205,150.018360631,0.011943479,1.324419152,0.755047976,0.912621359
58,5th_33pc_F.tif,0.000395661,0.083623666,0.027688694,0.018194121,4.531137804,0.711008652,0.031568955,1.535194123,1.332014612,173.118276369,0.019063517,1.521848405,0.657095672,0.897053956
59,5th_33pc_F.tif,0.000616706,0.143937300,0.066924304,0.011732871,8.253387110,0.374059943,0.063170276,0.191291348,1.456840322,10.348684088,0.012548809,5.704000670,0.175315547,0.886091882
60,5th_33pc_F.tif,0.000631014,0.127093085,0.054955687,0.014619630,8.022328647,0.490913435,0.052460539,1.087766902,1.497908521,2.361374658,0.014337641,3.759034048,0.266025789,0.930262591
61,5th_33pc_F.tif,0.000276233,0.072214975,0.026147796,0.013450867,12.064721813,0.665626493,0.028537526,2.271179478,1.557889706,18.778033222,0.015130389,1.943948700,0.514416867,0.916222760
62,5th_33pc_F.tif,0.000281781,0.071396465,0.028026776,0.012801133,121.405677247,0.694652957,0.029084815,1.073717255,1.889137153,125.166436036,0.013911463,2.189398018,0.456746554,0.936893204
63,5th_33pc_F.tif,0.000301637,0.072083859,0.027807618,0.013811180,93.817845670,0.729488178,0.028057696,1.511958168,2.018285832,105.642246457,0.013871280,2.013413676,0.496668922,0.939945405
